event_id,user_id,event_timestamp,event_name,experiment_group,device,traffic_source,session_id
E00016207,U008755,2026-07-13 05:55:36.841267286,payment_attempt,treatment,mobile,organic,S_U008755_1783921596
E00033186,U018035,2026-07-09 13:15:18.477506764,payment_attempt,treatment,desktop,social,S_U018035_1783602738
E00006138,U003281,2026-07-08 09:31:25.887060546,checkout_view,treatment,desktop,organic,S_U003281_1783503085
E00007554,U004036,2026-07-09 21:37:31.129732876,payment_attempt,treatment,mobile,direct,S_U004036_1783632271
E00021481,U011648,2026-07-14 03:38:21.543258384,payment_attempt,treatment,mobile,paid_search,S_U011648_1783999581
E00018760,U010132,2026-07-11 13:21:32.595130800,checkout_view,treatment,mobile,paid_search,S_U010132_1783776092
E00036033,U019593,2026-07-03 23:58:22.276030648,checkout_view,treatment,desktop,organic,S_U019593_1783123102
E00031595,U017171,2026-07-02 15:10:35.991585562,payment_attempt,treatment,mobile,direct,S_U017171_1783004495
E00006946,U003714,2026-07-03 17:02:15.993798124,checkout_view,treatment,mobile,paid_search,S_U003714_1783098135
E00010977,U005890,2026-07-02 04:55:41.221650720,checkout_view,control,mobile,organic,S_U005890_1782968141
E00011246,U006036,2026-07-10 22:01:53.840079858,payment_attempt,control,desktop,organic,S_U006036_1783720133
E00034722,U018859,2026-07-11 00:32:51.949432650,payment_attempt,treatment,mobile,email,S_U018859_1783728951
E00027282,U014814,2026-07-10 08:16:03.138425826,payment_attempt,treatment,mobile,organic,S_U014814_1783671183
E00010623,U005696,2026-07-08 20:09:26.210403274,purchase,treatment,desktop,organic,S_U005696_1783540606
E00006439,U003446,2026-07-02 02:43:00.663885290,purchase,treatment,mobile,paid_search,S_U003446_1782959182
E00021067,U011417,2026-07-02 11:03:14.683266954,payment_attempt,treatment,mobile,direct,S_U011417_1782990074
E00028492,U015471,2026-07-11 23:30:30.974262516,checkout_view,treatment,mobile,email,S_U015471_1783812630
E00018058,U009757,2026-07-11 19:19:44.508355686,checkout_view,treatment,desktop,paid_search,S_U009757_1783797584
E00012910,U006977,2026-07-13 19:56:27.642900802,checkout_view,treatment,mobile,organic,S_U006977_1783972587
E00013124,U007091,2026-07-09 15:11:40.006833384,checkout_view,control,desktop,email,S_U007091_1783609900
E00030994,U016828,2026-07-13 05:43:22.820952350,checkout_view,control,desktop,organic,S_U016828_1783921402
E00010019,U005369,2026-07-08 07:18:25.282559736,checkout_view,control,mobile,social,S_U005369_1783495105
E00001217,U000639,2026-07-06 00:56:57.493405590,checkout_view,control,desktop,email,S_U000639_1783299417
E00004817,U002579,2026-07-03 11:21:43.166018432,payment_attempt,treatment,desktop,organic,S_U002579_1783076563
E00011288,U006057,2026-07-13 16:20:13.440504844,payment_attempt,control,mobile,email,S_U006057_1783959373
E00036538,U019873,2026-07-05 02:30:05.595433510,payment_attempt,control,desktop,email,S_U019873_1783218305
E00018674,U010083,2026-07-09 13:03:34.998082168,payment_attempt,treatment,mobile,organic,S_U010083_1783601194
E00005092,U002725,2026-07-14 22:36:15.445101962,payment_attempt,treatment,mobile,organic,S_U002725_1784068095
E00024204,U013133,2026-07-11 00:53:25.589801160,purchase,control,mobile,organic,S_U013133_1783728732
E00012894,U006968,2026-07-12 03:55:04.194031120,payment_attempt,control,desktop,social,S_U006968_1783827724
E00022817,U012373,2026-07-06 08:41:38.362378178,payment_attempt,treatment,mobile,organic,S_U012373_1783327118
E00009790,U005258,2026-07-04 11:33:29.199297860,checkout_view,treatment,mobile,email,S_U005258_1783164809
E00011332,U006081,2026-07-02 13:55:30.474242084,payment_attempt,control,mobile,organic,S_U006081_1783000350
E00028825,U015648,2026-07-06 15:00:47.324440638,payment_failure,control,mobile,social,S_U015648_1783349121
E00008858,U004754,2026-07-09 14:58:54.469584784,checkout_view,control,mobile,social,S_U004754_1783609134
E00031692,U017223,2026-07-14 02:54:21.559137892,payment_attempt,control,mobile,email,S_U017223_1783996221
E00023284,U012622,2026-07-13 07:48:41.025793183,purchase,treatment,desktop,email,S_U012622_1783926979
E00014501,U007832,2026-07-06 00:03:43.934353548,payment_attempt,control,mobile,paid_search,S_U007832_1783295563
E00019524,U010556,2026-07-02 09:32:29.009528530,checkout_view,treatment,mobile,email,S_U010556_1782984749
E00020202,U010944,2026-07-03 19:05:51.754994924,checkout_view,control,desktop,direct,S_U010944_1783105551
E00005304,U002839,2026-07-09 00:25:49.933447202,checkout_view,treatment,mobile,paid_search,S_U002839_1783556749
E00033249,U018067,2026-07-03 23:02:23.461502959,checkout_view,control,desktop,direct,S_U018067_1783119743
E00034468,U018727,2026-07-07 08:29:53.055915378,checkout_view,control,desktop,direct,S_U018727_1783412993
E00016588,U008963,2026-07-03 06:11:11.518659524,payment_failure,treatment,tablet,paid_search,S_U008963_1783058845
E00035521,U019304,2026-07-08 08:27:22.073167248,payment_attempt,control,mobile,organic,S_U019304_1783498822
E00022428,U012154,2026-07-09 14:46:19.636619978,checkout_view,control,desktop,organic,S_U012154_1783608379
E00016560,U008946,2026-07-11 04:22:24.273059188,payment_attempt,treatment,mobile,direct,S_U008946_1783743504
E00012893,U006968,2026-07-12 03:42:04.194031120,checkout_view,control,desktop,social,S_U006968_1783827724
E00002989,U001616,2026-07-02 21:56:23.304778798,payment_attempt,treatment,desktop,paid_search,S_U001616_1783028783
E00029271,U015890,2026-07-07 02:10:47.864024860,purchase,treatment,desktop,paid_search,S_U015890_1783389344
E00001078,U000564,2026-07-02 12:56:37.428933812,checkout_view,treatment,mobile,social,S_U000564_1782996997
E00020452,U011090,2026-07-09 13:32:34.701055314,checkout_view,treatment,mobile,direct,S_U011090_1783603954
E00024469,U013270,2026-07-08 20:50:17.618143200,purchase,treatment,mobile,paid_search,S_U013270_1783542757
E00021053,U011412,2026-07-03 01:47:36.729089744,purchase,control,mobile,paid_search,S_U011412_1783040604
E00018239,U009856,2026-07-01 09:15:15.351616076,checkout_view,control,mobile,paid_search,S_U009856_1782897315
E00005047,U002700,2026-07-11 03:25:46.244994398,payment_failure,treatment,mobile,paid_search,S_U002700_1783739977
E00000695,U000350,2026-07-03 23:07:23.224843170,purchase,treatment,desktop,direct,S_U000350_1783119609
E00008318,U004445,2026-07-05 23:46:34.023281590,payment_attempt,treatment,mobile,organic,S_U004445_1783294414
E00008974,U004812,2026-07-09 02:56:16.349679920,checkout_view,control,desktop,organic,S_U004812_1783565776
E00026698,U014502,2026-07-11 18:36:26.738055850,purchase,control,tablet,social,S_U014502_1783794595
E00033312,U018097,2026-07-11 21:46:14.803773430,payment_attempt,treatment,mobile,organic,S_U018097_1783805354
E00000462,U000237,2026-07-12 04:11:34.635696140,payment_attempt,control,mobile,direct,S_U000237_1783828054
E00027345,U014848,2026-07-10 06:22:07.254348092,checkout_view,control,mobile,direct,S_U014848_1783664527
E00017745,U009591,2026-07-04 22:46:46.546236130,payment_attempt,control,desktop,social,S_U009591_1783205086
E00030820,U016728,2026-07-09 21:38:14.203600220,payment_attempt,control,tablet,email,S_U016728_1783631894
E00020016,U010835,2026-07-07 01:53:33.807222548,checkout_view,treatment,tablet,social,S_U010835_1783389213
E00012922,U006982,2026-07-01 04:56:14.690594972,purchase,control,mobile,organic,S_U006982_1782881470
E00036335,U019753,2026-07-10 12:00:01.991198342,payment_attempt,control,mobile,paid_search,S_U019753_1783684081
E00011797,U006352,2026-07-06 00:25:39.254394311,purchase,treatment,mobile,organic,S_U006352_1783295932
E00017405,U009400,2026-07-08 07:34:12.154843252,checkout_view,control,desktop,paid_search,S_U009400_1783496052
E00015108,U008167,2026-07-12 08:27:12.601339852,purchase,treatment,desktop,paid_search,S_U008167_1783843740
E00007022,U003759,2026-07-07 15:42:13.034071598,checkout_view,control,desktop,paid_search,S_U003759_1783438933
E00014330,U007737,2026-07-11 12:47:31.011828154,checkout_view,treatment,mobile,direct,S_U007737_1783774051
E00034304,U018638,2026-07-13 16:56:27.338120234,checkout_view,control,desktop,paid_search,S_U018638_1783961787
E00013298,U007189,2026-07-12 08:25:34.066104316,checkout_view,control,mobile,direct,S_U007189_1783844734
E00000861,U000444,2026-07-12 06:11:11.568365842,checkout_view,control,tablet,organic,S_U000444_1783836671
E00018474,U009966,2026-07-11 11:15:49.507723580,payment_attempt,treatment,tablet,organic,S_U009966_1783767349
E00004308,U002323,2026-07-03 08:55:26.448366350,payment_attempt,treatment,mobile,organic,S_U002323_1783067726
E00000938,U000486,2026-07-03 02:22:02.280188700,payment_attempt,control,mobile,organic,S_U000486_1783044902
E00020071,U010872,2026-07-05 08:27:20.018122525,payment_failure,control,desktop,paid_search,S_U010872_1783238683
E00035589,U019343,2026-07-01 15:01:57.445479082,purchase,treatment,mobile,paid_search,S_U019343_1782917125
E00000684,U000345,2026-07-07 04:58:52.054876908,checkout_view,control,mobile,paid_search,S_U000345_1783400332
E00027813,U015084,2026-07-11 20:14:22.758446716,payment_attempt,control,mobile,paid_search,S_U015084_1783799842
E00020416,U011066,2026-07-06 09:07:45.885053840,checkout_view,treatment,desktop,email,S_U011066_1783328865
E00005729,U003069,2026-07-01 12:04:10.422143170,payment_attempt,control,mobile,paid_search,S_U003069_1782906010
E00009615,U005165,2026-07-06 23:42:51.978878784,checkout_view,control,tablet,direct,S_U005165_1783381371
E00012422,U006707,2026-07-01 05:28:43.037176510,payment_attempt,treatment,desktop,social,S_U006707_1782883123
E00012704,U006863,2026-07-04 07:04:18.688063386,checkout_view,control,desktop,email,S_U006863_1783148658
E00001943,U001042,2026-07-02 00:35:11.091414440,checkout_view,treatment,mobile,paid_search,S_U001042_1782952511
E00001555,U000828,2026-07-12 01:49:12.683167474,purchase,control,desktop,organic,S_U000828_1783820264
E00006413,U003431,2026-07-11 18:55:32.161037312,payment_attempt,control,mobile,organic,S_U003431_1783795172
E00021042,U011408,2026-07-13 04:21:37.912835284,checkout_view,control,mobile,email,S_U011408_1783916497
E00003047,U001646,2026-07-09 18:23:56.514669398,checkout_view,control,desktop,social,S_U001646_1783621436
E00005133,U002746,2026-07-08 13:09:52.080274996,purchase,treatment,mobile,direct,S_U002746_1783515587
E00022556,U012230,2026-07-04 04:12:40.065376404,payment_attempt,control,desktop,social,S_U012230_1783137340
E00023289,U012624,2026-07-04 22:39:35.393568882,payment_attempt,treatment,mobile,organic,S_U012624_1783204295
E00022267,U012068,2026-07-09 03:55:06.988484556,checkout_view,treatment,mobile,social,S_U012068_1783569306
E00036472,U019832,2026-07-13 19:02:44.125430306,payment_attempt,treatment,mobile,organic,S_U019832_1783968044
E00033255,U018069,2026-07-12 21:17:13.522786190,purchase,control,mobile,paid_search,S_U018069_1783678945
E00033421,U018155,2026-07-02 09:01:17.454768816,payment_attempt,control,desktop,organic,S_U018155_1782981737
E00021393,U011601,2026-07-05 00:41:45.691997536,purchase,control,tablet,direct,S_U011601_1783211407
E00035780,U019449,2026-07-05 02:26:50.213156746,checkout_view,treatment,desktop,email,S_U019449_1783218410
E00033485,U018192,2026-07-09 19:56:42.485133156,payment_attempt,control,desktop,organic,S_U018192_1783626222
E00003871,U002081,2026-07-09 00:14:26.276796381,checkout_view,treatment,mobile,paid_search,S_U002081_1783556066
E00021959,U011907,2026-07-01 06:26:22.407241604,checkout_view,treatment,desktop,organic,S_U011907_1782887182
E00029728,U016129,2026-07-04 22:04:52.092970332,payment_attempt,treatment,desktop,organic,S_U016129_1783201252
E00031850,U017312,2026-07-01 11:06:50.335523368,payment_attempt,treatment,mobile,direct,S_U017312_1782902810
E00012521,U006754,2026-07-13 19:05:26.783557713,checkout_view,treatment,mobile,social,S_U006754_1783969526
E00012709,U006864,2026-07-04 03:50:58.498734396,payment_attempt,control,mobile,email,S_U006864_1783135678
E00004696,U002523,2026-07-06 10:30:28.813257142,checkout_view,treatment,tablet,organic,S_U002523_1783333828
E00016093,U008679,2026-07-03 01:42:08.266205796,purchase,treatment,desktop,email,S_U008679_1783041584
E00009812,U005267,2026-07-11 16:17:31.535306584,purchase,treatment,mobile,email,S_U005267_1783786169
E00008306,U004440,2026-07-04 12:09:17.286107740,checkout_view,control,desktop,direct,S_U004440_1783166957
E00022998,U012470,2026-07-07 06:58:47.817845564,checkout_view,control,mobile,organic,S_U012470_1783407527
E00008594,U004610,2026-07-14 20:27:28.168930990,checkout_view,treatment,mobile,organic,S_U004610_1784060848
E00023878,U012956,2026-07-07 23:14:38.386827442,payment_attempt,control,mobile,direct,S_U012956_1783465298
E00032481,U017651,2026-07-07 16:03:06.690655326,checkout_view,control,mobile,paid_search,S_U017651_1783440186
E00030552,U016579,2026-07-07 22:39:42.327472444,payment_attempt,control,mobile,direct,S_U016579_1783463502
E00022371,U012121,2026-07-08 13:09:32.269156994,checkout_view,treatment,tablet,email,S_U012121_1783516172
E00032576,U017708,2026-07-09 21:59:05.829820044,checkout_view,control,desktop,organic,S_U017708_1783634345
E00020987,U011382,2026-07-10 03:34:45.924350370,payment_attempt,treatment,desktop,paid_search,S_U011382_1783653105
E00000747,U000380,2026-07-13 16:31:29.658202834,checkout_view,treatment,desktop,direct,S_U000380_1783960289
E00016785,U009067,2026-07-08 06:50:56.093095142,payment_failure,treatment,mobile,email,S_U009067_1783492105
E00004184,U002252,2026-07-01 15:49:24.273208188,payment_attempt,control,tablet,paid_search,S_U002252_1782919824
E00023275,U012619,2026-07-13 14:01:08.087280248,checkout_view,control,mobile,paid_search,S_U012619_1783951268
E00028602,U015536,2026-07-13 16:05:10.096019006,purchase,control,desktop,paid_search,S_U015536_1783957830
E00014963,U008087,2026-07-08 07:52:56.213214744,checkout_view,control,desktop,organic,S_U008087_1783497176
E00008001,U004276,2026-07-01 22:14:05.208015762,payment_attempt,control,desktop,paid_search,S_U004276_1782942725
E00013906,U007510,2026-07-05 00:09:56.024678376,checkout_view,treatment,mobile,email,S_U007510_1783210196
E00007912,U004231,2026-07-10 01:18:10.647254496,checkout_view,treatment,mobile,direct,S_U004231_1783646290
E00015519,U008382,2026-07-08 03:16:39.195826320,payment_attempt,control,mobile,direct,S_U008382_1783479279
E00010775,U005775,2026-07-01 11:00:08.985563964,payment_attempt,treatment,mobile,organic,S_U005775_1782903188
E00017096,U009235,2026-07-03 20:04:07.159433122,checkout_view,control,mobile,paid_search,S_U009235_1783109047
E00015023,U008118,2026-07-05 00:36:03.678102500,payment_attempt,treatment,mobile,organic,S_U008118_1783210563
E00034472,U018729,2026-07-04 15:37:41.554202900,checkout_view,treatment,mobile,organic,S_U018729_1783179461
E00003270,U001763,2026-07-08 02:55:17.215006698,checkout_view,treatment,desktop,email,S_U001763_1783479317
E00031679,U017216,2026-07-05 11:00:02.638809504,payment_attempt,treatment,mobile,email,S_U017216_1783248782
E00010420,U005590,2026-07-13 08:51:54.628371948,payment_attempt,treatment,desktop,direct,S_U005590_1783932294
E00031833,U017302,2026-07-04 02:57:56.991965760,checkout_view,control,mobile,email,S_U017302_1783133876
E00029671,U016094,2026-07-12 01:42:19.368220530,payment_attempt,treatment,mobile,organic,S_U016094_1783819699
E00014698,U007938,2026-07-11 23:14:33.282621553,checkout_view,treatment,mobile,organic,S_U007938_1783811673
E00002447,U001316,2026-07-12 18:23:43.095842476,checkout_view,treatment,mobile,organic,S_U001316_1783880623
E00007902,U004226,2026-07-12 19:49:15.123817444,payment_attempt,treatment,mobile,organic,S_U004226_1783884975
E00012117,U006541,2026-07-08 22:47:05.425472860,payment_attempt,control,mobile,email,S_U006541_1783550225
E00023977,U013021,2026-07-10 03:38:43.830344612,checkout_view,control,desktop,organic,S_U013021_1783654723
E00003673,U001973,2026-07-03 01:22:38.607471316,checkout_view,treatment,mobile,paid_search,S_U001973_1783041758
E00036146,U019650,2026-07-14 14:22:24.784820670,checkout_view,treatment,desktop,direct,S_U019650_1784038944
E00002883,U001559,2026-07-10 17:37:38.151909806,payment_attempt,treatment,mobile,organic,S_U001559_1783704818
E00029706,U016114,2026-07-02 04:00:59.818281472,checkout_view,control,mobile,organic,S_U016114_1782964859
E00035005,U019015,2026-07-07 15:04:54.316641806,payment_attempt,control,mobile,email,S_U019015_1783435914
E00032038,U017418,2026-07-13 15:47:24.479824372,checkout_view,control,desktop,direct,S_U017418_1783957644
E00001324,U000698,2026-07-05 10:13:41.734858606,checkout_view,treatment,mobile,email,S_U000698_1783246421
E00008376,U004482,2026-07-03 05:08:58.571386324,checkout_view,control,mobile,paid_search,S_U004482_1783055338
E00005213,U002791,2026-07-01 19:31:59.111683422,payment_attempt,control,desktop,social,S_U002791_1782934019
E00008887,U004767,2026-07-02 13:01:06.608351100,checkout_view,control,mobile,organic,S_U004767_1782997266
E00018024,U009737,2026-07-07 05:29:40.087143334,purchase,treatment,desktop,social,S_U009737_1783401229
E00028344,U015387,2026-07-08 00:50:13.735686410,payment_attempt,control,mobile,email,S_U015387_1783470733
