order_id,user_id,experiment_group,purchase_timestamp,order_amount,order_status,status_update_timestamp
O0004446,U017613,control,2026-07-11 13:12:09.555349810,60.32,completed,
O0004447,U017620,control,2026-07-05 15:51:01.722593485,105.8,completed,
O0004448,U017630,control,2026-07-09 21:53:34.292002132,89.34,cancelled,2026-07-12 21:53:34.292002132
O0004449,U017631,treatment,2026-07-11 23:15:33.731240768,148.0,completed,
O0004450,U017633,treatment,2026-07-14 19:47:37.655094990,135.39,completed,
O0004451,U017634,control,2026-07-12 12:40:38.725382498,63.47,completed,
O0004452,U017640,treatment,2026-07-14 23:40:14.695611880,143.78,completed,
O0004453,U017647,control,2026-07-06 06:25:31.193750004,26.81,refunded,2026-07-07 06:25:31.193750004
O0004454,U017649,control,2026-07-05 13:59:40.824793740,70.37,completed,
O0004455,U017650,control,2026-07-12 04:16:46.481677168,74.49,completed,
O0004456,U017658,control,2026-07-07 03:37:58.393328021,59.65,completed,
O0004457,U017660,treatment,2026-07-11 00:43:59.232144986,86.07,completed,
O0004458,U017662,treatment,2026-07-09 23:15:20.004477982,94.23,completed,
O0004459,U017666,treatment,2026-07-14 12:19:51.771815576,134.19,completed,
O0004460,U017667,treatment,2026-07-12 16:47:04.234976902,31.95,completed,
O0004461,U017668,control,2026-07-11 18:10:39.719427314,90.15,completed,
O0004462,U017670,treatment,2026-07-06 06:13:26.280366762,56.27,cancelled,2026-07-11 06:13:26.280366762
O0004463,U017674,control,2026-07-08 14:20:36.402742258,89.63,completed,
O0004464,U017676,control,2026-07-01 10:34:07.083528852,121.6,completed,
O0004465,U017699,control,2026-07-08 22:38:55.900006397,94.74,completed,
O0004466,U017703,control,2026-07-14 18:10:15.684056660,80.31,completed,
O0004467,U017704,control,2026-07-02 16:31:56.125841700,62.91,completed,
O0004468,U017709,control,2026-07-12 17:39:14.131232736,63.23,completed,
O0004469,U017710,control,2026-07-01 08:52:03.146715064,129.27,completed,
O0004470,U017716,control,2026-07-12 17:13:56.761477210,95.18,refunded,2026-07-19 17:13:56.761477210
O0004471,U017717,treatment,2026-07-08 11:52:56.542348214,113.89,completed,
O0004472,U017720,treatment,2026-07-04 18:59:36.300116184,60.71,completed,
O0004473,U017721,control,2026-07-14 00:51:39.106666922,55.05,completed,
O0004474,U017722,treatment,2026-07-07 18:05:58.805317128,82.06,completed,
O0004475,U017727,treatment,2026-07-12 11:50:54.801033606,34.24,completed,
O0004476,U017731,treatment,2026-07-09 18:55:31.507040547,64.66,completed,
O0004477,U017734,treatment,2026-07-13 11:58:14.417156406,120.51,completed,
O0004478,U017738,control,2026-07-12 00:34:47.566713714,138.9,completed,
O0004479,U017742,control,2026-07-14 22:39:25.133591874,94.91,completed,
O0004480,U017745,treatment,2026-07-01 23:14:18.751395200,130.66,completed,
O0004481,U017749,treatment,2026-07-15 00:45:08.690632910,128.61,completed,
O0004482,U017750,treatment,2026-07-13 18:07:12.136268340,142.43,completed,
O0004483,U017752,control,2026-07-14 19:21:55.618550822,168.84,completed,
O0004484,U017757,control,2026-07-10 14:10:01.634647422,90.31,completed,
O0004485,U017759,treatment,2026-07-12 04:43:26.181391472,65.37,completed,
O0004486,U017763,treatment,2026-07-13 02:11:56.019621318,97.33,completed,
O0004487,U017764,treatment,2026-07-02 01:52:11.309524202,96.88,completed,
O0004488,U017767,control,2026-07-08 07:50:14.447582706,53.38,completed,
O0004489,U017776,control,2026-07-14 09:07:15.372141624,112.06,completed,
O0004490,U017777,control,2026-07-04 04:05:26.343912876,76.45,completed,
O0004491,U017782,treatment,2026-07-05 18:38:20.542983964,70.79,completed,
O0004492,U017786,control,2026-07-10 14:51:13.677544383,106.8,completed,
O0004493,U017790,control,2026-07-08 16:16:01.110726420,42.68,completed,
O0004494,U017795,treatment,2026-07-06 16:03:09.333486842,94.25,completed,
O0004495,U017798,treatment,2026-07-05 15:30:34.309693480,107.34,completed,
O0004496,U017803,control,2026-07-14 09:30:21.425634518,46.82,completed,
O0004497,U017807,control,2026-07-07 08:58:58.924840796,65.03,completed,
O0004498,U017810,treatment,2026-07-10 03:45:00.365293846,105.71,refunded,2026-07-11 03:45:00.365293846
O0004499,U017813,treatment,2026-07-02 12:45:57.499059770,216.57,completed,
O0004500,U017814,control,2026-07-13 11:02:14.853613340,89.17,completed,
O0004501,U017817,control,2026-07-13 06:48:44.427865636,46.09,completed,
O0004502,U017823,treatment,2026-07-14 20:32:29.105727116,60.56,completed,
O0004503,U017825,control,2026-07-11 16:28:25.137709020,93.32,completed,
O0004504,U017827,control,2026-07-09 21:32:53.919954734,78.31,completed,
O0004505,U017834,treatment,2026-07-12 22:21:38.736432782,66.87,completed,
O0004506,U017835,treatment,2026-07-10 13:45:16.016072006,47.08,completed,
O0004507,U017837,control,2026-07-06 16:05:26.664466938,112.47,completed,
O0004508,U017838,treatment,2026-07-04 05:54:41.497026656,138.12,completed,
O0004509,U017839,control,2026-07-08 09:27:18.608073168,116.95,completed,
O0004510,U017840,treatment,2026-07-07 11:14:59.990690006,109.17,completed,
O0004511,U017841,treatment,2026-07-12 09:55:17.718214268,134.22,completed,
O0004512,U017845,treatment,2026-07-06 17:36:24.904511884,91.94,completed,
O0004513,U017849,treatment,2026-07-09 02:31:47.485530191,82.26,cancelled,2026-07-11 02:31:47.485530191
O0004514,U017852,control,2026-07-04 03:40:13.701781586,80.88,cancelled,2026-07-11 03:40:13.701781586
O0004515,U017860,treatment,2026-07-04 21:13:18.605930144,108.0,completed,
O0004516,U017861,treatment,2026-07-08 14:52:38.895954620,52.79,completed,
O0004517,U017862,control,2026-07-09 18:06:46.923184235,100.99,completed,
O0004518,U017863,treatment,2026-07-09 21:22:57.062658480,64.99,completed,
O0004519,U017867,treatment,2026-07-10 11:16:50.383321676,256.15,completed,
O0004520,U017872,treatment,2026-07-08 10:20:17.463744126,55.57,completed,
O0004521,U017887,control,2026-07-11 19:07:49.438585340,66.89,completed,
O0004522,U017889,treatment,2026-07-14 04:27:16.588607474,82.13,completed,
O0004523,U017892,treatment,2026-07-06 11:10:07.832958642,98.45,completed,
O0004524,U017899,control,2026-07-09 22:00:36.331752976,34.57,completed,
O0004525,U017900,treatment,2026-07-14 11:23:24.202878344,140.57,completed,
O0004526,U017902,treatment,2026-07-04 09:50:24.537232372,88.92,completed,
O0004527,U017906,control,2026-07-14 03:35:59.555105438,118.87,completed,
O0004528,U017907,treatment,2026-07-10 22:09:43.721302174,84.86,completed,
O0004529,U017908,treatment,2026-07-04 03:55:49.110705535,76.85,completed,
O0004530,U017916,treatment,2026-07-11 03:05:23.709473136,93.24,refunded,2026-07-18 03:05:23.709473136
O0004531,U017919,treatment,2026-07-01 07:17:18.378018006,194.09,completed,
O0004532,U017920,treatment,2026-07-02 13:00:40.626187680,133.02,completed,
O0004533,U017923,control,2026-07-10 22:39:05.211023172,41.79,completed,
O0004534,U017924,control,2026-07-06 18:41:26.017449027,105.52,completed,
O0004535,U017925,control,2026-07-04 09:14:30.664574766,57.07,completed,
O0004536,U017927,treatment,2026-07-05 04:08:07.788508075,78.39,completed,
O0004537,U017929,control,2026-07-03 10:11:04.681872084,45.9,completed,
O0004538,U017932,control,2026-07-13 23:55:50.881917834,96.27,completed,
O0004539,U017936,control,2026-07-08 17:26:32.051838380,85.74,completed,
O0004540,U017938,treatment,2026-07-13 15:54:45.351693644,203.17,completed,
O0004541,U017940,control,2026-07-07 07:04:25.783865818,160.91,completed,
O0004542,U017941,treatment,2026-07-04 23:20:11.226991880,108.76,completed,
O0004543,U017942,control,2026-07-10 03:17:22.933428526,86.22,cancelled,2026-07-12 03:17:22.933428526
O0004544,U017949,control,2026-07-11 04:37:01.974199327,127.53,completed,
O0004545,U017950,control,2026-07-08 13:02:56.662961050,141.54,completed,
O0004546,U017952,control,2026-07-06 20:35:05.741816500,93.32,completed,
O0004547,U017962,control,2026-07-06 11:19:38.506567115,108.06,refunded,2026-07-08 11:19:38.506567115
O0004548,U017964,control,2026-07-03 03:51:44.365017512,114.23,completed,
O0004549,U017966,treatment,2026-07-04 00:05:01.633322746,91.8,completed,
O0004550,U017970,treatment,2026-07-10 03:35:26.695900358,52.49,completed,
O0004551,U017979,treatment,2026-07-10 06:40:19.389656436,85.46,completed,
O0004552,U017983,treatment,2026-07-08 07:11:27.036420170,206.09,completed,
O0004553,U017985,treatment,2026-07-13 06:29:52.808031478,83.02,completed,
O0004554,U017994,treatment,2026-07-14 09:49:10.783148201,66.92,completed,
O0004555,U017997,treatment,2026-07-14 20:40:30.596443866,213.23,completed,
O0004556,U018003,control,2026-07-05 17:46:39.680625496,149.34,completed,
O0004557,U018004,treatment,2026-07-04 20:24:34.164156028,110.64,completed,
O0004558,U018006,treatment,2026-07-13 10:07:18.769734740,122.44,completed,
O0004559,U018011,control,2026-07-09 14:27:23.184125140,206.45,completed,
O0004560,U018013,treatment,2026-07-10 18:06:22.751929046,94.85,completed,
O0004561,U018016,treatment,2026-07-02 00:37:22.889318576,177.76,completed,
O0004562,U018021,treatment,2026-07-14 02:23:25.951981572,93.6,completed,
O0004563,U018023,control,2026-07-08 00:34:54.498163610,108.83,completed,
O0004564,U018024,control,2026-07-05 00:58:19.646346144,136.79,completed,
O0004565,U018025,control,2026-07-10 22:12:49.537639340,151.22,completed,
O0004566,U018029,treatment,2026-07-14 23:47:00.101886534,118.94,refunded,2026-07-21 23:47:00.101886534
O0004567,U018031,control,2026-07-12 00:13:43.558498994,84.48,completed,
O0004568,U018036,treatment,2026-07-09 13:29:04.764851182,75.44,completed,
O0004569,U018041,control,2026-07-11 17:17:46.614603290,127.51,completed,
O0004570,U018045,treatment,2026-07-12 18:50:02.375011552,59.67,completed,
O0004571,U018046,control,2026-07-10 18:19:18.399095515,50.65,completed,
O0004572,U018050,treatment,2026-07-10 08:26:59.944908272,85.83,completed,
O0004573,U018051,control,2026-07-06 04:57:13.191110436,87.19,completed,
O0004574,U018055,treatment,2026-07-11 07:26:41.451015506,41.14,completed,
O0004575,U018059,control,2026-07-13 00:24:18.623721680,120.67,completed,
O0004576,U018060,treatment,2026-07-11 19:42:03.214748768,84.4,completed,
O0004577,U018062,control,2026-07-03 07:45:50.573387536,60.64,completed,
O0004578,U018065,treatment,2026-07-02 16:07:43.040912154,93.09,completed,
O0004579,U018069,control,2026-07-06 19:19:07.826998574,109.75,completed,
O0004580,U018070,control,2026-07-10 08:21:07.438417598,61.25,completed,
O0004581,U018071,control,2026-07-08 12:24:41.411256899,119.63,completed,
O0004582,U018075,treatment,2026-07-12 13:31:00.035833520,36.09,completed,
O0004583,U018089,treatment,2026-07-06 04:06:50.013297492,138.09,completed,
O0004584,U018094,treatment,2026-07-10 13:08:25.479808958,110.54,completed,
O0004585,U018097,treatment,2026-07-14 14:00:54.507305906,147.33,completed,
O0004586,U018104,control,2026-07-02 14:13:41.919501932,46.5,completed,
O0004587,U018105,control,2026-07-13 12:09:56.146344404,96.13,completed,
O0004588,U018110,treatment,2026-07-02 00:35:36.951370166,34.14,completed,
O0004589,U018114,control,2026-07-01 21:18:52.227274608,62.55,completed,
O0004590,U018116,treatment,2026-07-06 22:00:41.815239854,95.7,completed,
O0004591,U018117,control,2026-07-12 18:36:41.279620948,68.93,completed,
O0004592,U018121,treatment,2026-07-14 11:41:49.125768788,50.81,completed,
O0004593,U018123,treatment,2026-07-09 09:31:48.578690510,79.69,completed,
O0004594,U018130,control,2026-07-12 00:29:31.489787238,74.67,completed,
O0004595,U018131,treatment,2026-07-14 09:54:16.994753574,82.69,completed,
O0004596,U018132,control,2026-07-07 23:56:01.901860174,75.9,completed,
O0004597,U018134,treatment,2026-07-10 00:07:51.143513302,48.93,completed,
O0004598,U018138,control,2026-07-02 12:08:33.155529276,84.13,completed,
O0004599,U018144,control,2026-07-10 23:46:02.618211484,128.54,completed,
O0004600,U018145,treatment,2026-07-03 00:46:13.266186784,155.42,completed,
O0004601,U018152,control,2026-07-04 05:50:11.568716098,57.58,completed,
O0004602,U018154,treatment,2026-07-14 00:08:56.360097466,55.06,completed,
O0004603,U018158,treatment,2026-07-02 03:42:23.899709438,43.1,completed,
O0004604,U018168,treatment,2026-07-06 23:14:36.575593464,123.36,completed,
O0004605,U018170,treatment,2026-07-08 15:30:23.227532166,69.33,completed,
O0004606,U018188,control,2026-07-09 02:57:50.274226044,99.57,completed,
O0004607,U018192,control,2026-07-14 13:16:25.115877936,17.38,completed,
O0004608,U018193,control,2026-07-09 18:09:38.242159008,54.46,completed,
O0004609,U018194,treatment,2026-07-08 02:46:16.114294734,90.51,completed,
O0004610,U018195,control,2026-07-10 04:11:50.946524774,113.55,completed,
O0004611,U018196,control,2026-07-08 01:10:54.508484764,52.84,completed,
O0004612,U018198,control,2026-07-13 03:22:19.569464850,57.29,completed,
O0004613,U018206,treatment,2026-07-07 11:38:37.136503488,95.96,completed,
O0004614,U018210,treatment,2026-07-09 11:27:27.302356581,94.36,completed,
O0004615,U018216,control,2026-07-03 03:28:32.231850148,54.67,completed,
O0004616,U018219,treatment,2026-07-02 03:15:44.771377172,73.8,completed,
O0004617,U018224,control,2026-07-04 07:42:49.611475844,112.52,completed,
O0004618,U018233,control,2026-07-12 16:51:08.051199148,59.62,completed,
O0004619,U018236,control,2026-07-06 11:12:38.015461836,97.67,completed,
O0004620,U018239,treatment,2026-07-12 19:37:25.168869896,77.03,completed,
O0004621,U018245,treatment,2026-07-15 00:20:36.564527860,40.22,completed,
O0004622,U018246,control,2026-07-05 16:42:24.584174758,61.62,completed,
O0004623,U018249,control,2026-07-07 16:56:26.770109808,76.6,completed,
O0004624,U018250,control,2026-07-08 03:35:23.601341196,114.59,completed,
O0004625,U018252,control,2026-07-13 22:15:47.659318894,54.19,completed,
O0004626,U018261,treatment,2026-07-06 07:46:11.205820072,65.22,completed,
O0004627,U018265,control,2026-07-06 10:04:13.981201070,146.83,completed,
O0004628,U018268,control,2026-07-14 06:52:07.711816438,51.1,completed,
O0004629,U018269,control,2026-07-14 04:15:16.039399054,34.66,completed,
O0004630,U018270,control,2026-07-08 02:18:07.862538969,95.73,completed,
O0004631,U018276,control,2026-07-12 20:07:23.593339078,96.98,completed,
O0004632,U018279,treatment,2026-07-12 07:39:24.982302496,121.55,completed,
O0004633,U018282,treatment,2026-07-02 03:07:00.029665112,45.31,completed,
O0004634,U018291,treatment,2026-07-14 00:20:57.071291816,99.14,completed,
O0004635,U018292,control,2026-07-14 04:38:46.889734572,65.92,completed,
O0004636,U018303,treatment,2026-07-10 19:14:01.126640203,116.85,completed,
O0004637,U018312,control,2026-07-04 04:36:53.942463738,70.74,completed,
O0004638,U018315,treatment,2026-07-12 22:18:58.191069854,107.93,completed,
O0004639,U018317,treatment,2026-07-10 20:52:30.910137190,126.97,completed,
O0004640,U018320,treatment,2026-07-13 05:44:33.842071132,69.36,completed,
O0004641,U018323,control,2026-07-04 22:55:05.825318924,80.63,completed,
O0004642,U018327,treatment,2026-07-12 23:55:23.490808958,123.97,completed,
O0004643,U018329,control,2026-07-13 09:33:39.676568432,193.51,completed,
O0004644,U018330,treatment,2026-07-12 11:44:09.441905350,42.97,completed,
O0004645,U018348,control,2026-07-08 07:41:25.246454503,193.41,completed,
O0004646,U018350,treatment,2026-07-14 01:19:48.095414086,75.74,completed,
O0004647,U018354,treatment,2026-07-07 02:15:42.697308992,101.33,completed,
O0004648,U018371,treatment,2026-07-14 15:40:25.185056792,58.89,completed,
O0004649,U018373,control,2026-07-06 10:33:05.984907750,47.05,completed,
O0004650,U018377,treatment,2026-07-13 15:56:28.831050550,107.82,completed,
O0004651,U018379,control,2026-07-12 12:27:54.980439196,63.05,completed,
O0004652,U018380,control,2026-07-14 13:48:10.569641074,105.34,completed,
O0004653,U018388,treatment,2026-07-02 10:01:36.820084720,88.58,completed,
O0004654,U018389,treatment,2026-07-03 14:03:58.582298310,89.24,completed,
O0004655,U018395,treatment,2026-07-13 23:39:50.262009726,161.5,completed,
O0004656,U018396,control,2026-07-06 15:47:32.422188434,124.11,completed,
O0004657,U018397,treatment,2026-07-03 19:43:21.587523082,145.41,completed,
O0004658,U018398,treatment,2026-07-14 01:26:37.399486480,60.91,completed,
O0004659,U018401,treatment,2026-07-12 11:45:50.532550952,104.2,completed,
O0004660,U018405,treatment,2026-07-11 10:52:18.749446356,122.8,completed,
O0004661,U018408,treatment,2026-07-12 15:07:34.913040560,154.24,refunded,2026-07-16 15:07:34.913040560
O0004662,U018411,treatment,2026-07-06 20:53:53.392552140,31.22,completed,
O0004663,U018422,treatment,2026-07-12 14:25:58.459374682,41.07,completed,
O0004664,U018425,treatment,2026-07-12 17:32:45.124161246,72.56,completed,
O0004665,U018429,treatment,2026-07-11 21:26:18.959169674,44.9,completed,
O0004666,U018430,control,2026-07-07 16:57:21.235251610,249.9,completed,
O0004667,U018431,control,2026-07-05 10:07:29.845865236,74.14,completed,
O0004668,U018432,control,2026-07-11 03:53:52.617696322,81.9,completed,
O0004669,U018434,treatment,2026-07-13 23:40:44.015597486,108.5,completed,
O0004670,U018436,treatment,2026-07-12 03:03:13.770671814,108.43,completed,
O0004671,U018437,control,2026-07-06 03:19:01.241757426,115.79,completed,
O0004672,U018450,control,2026-07-10 00:12:44.806060056,198.31,cancelled,2026-07-16 00:12:44.806060056
O0004673,U018455,control,2026-07-01 20:18:14.277444998,161.55,completed,
O0004674,U018458,control,2026-07-04 22:23:46.717838392,141.3,completed,
O0004675,U018465,treatment,2026-07-13 19:49:48.976325652,80.46,completed,
O0004676,U018466,treatment,2026-07-13 19:48:46.081969922,156.0,completed,
O0004677,U018471,treatment,2026-07-04 08:53:30.638749862,100.85,completed,
O0004678,U018473,treatment,2026-07-14 18:04:08.370518804,61.81,completed,
O0004679,U018475,treatment,2026-07-07 09:08:42.969196662,116.66,completed,
